LogID,Timestamp,SourceIP,DestinationIP,DataVolume,AnomalyScore
NET_4756,2023-03-07 12:42:00,192.168.55.241,10.0.121.113,45.74554469192653,0.7907537238175644
NET_4757,2023-05-18 08:33:00,192.168.12.73,10.0.225.243,244.14843994692671,0.6004171817078328
NET_4758,2023-08-17 04:25:00,192.168.20.91,10.0.54.3,389.8415411074568,0.1303806748501115
NET_4759,2023-01-27 08:52:00,192.168.154.110,10.0.95.130,223.35570638123713,0.772241888913526
NET_4760,2023-01-24 10:37:00,192.168.132.63,10.0.63.213,198.59258757069048,0.16298106934826884
NET_4761,2023-01-14 22:24:00,192.168.255.119,10.0.155.92,347.80599363550755,0.6517105991657459
NET_4762,2023-03-18 11:21:00,192.168.209.161,10.0.194.18,137.07225246290645,0.5091502317053583
NET_4763,2023-05-02 11:14:00,192.168.173.109,10.0.167.219,387.8183888141036,0.756459312025244
NET_4764,2023-03-02 22:25:00,192.168.206.210,10.0.252.246,124.36958578946937,0.7178843807384808
NET_4765,2023-07-21 12:38:00,192.168.157.203,10.0.215.18,122.76130401756066,0.7033665583185489
NET_4766,2023-10-03 07:38:00,192.168.144.149,10.0.40.85,341.24349329147077,0.22452097121483872
NET_4767,2023-04-30 09:31:00,192.168.196.85,10.0.145.193,259.29071352631814,0.6483332083855997
NET_4768,2023-09-22 12:02:00,192.168.253.66,10.0.103.107,337.97549576126914,0.16489647965704735
NET_4769,2023-07-13 04:56:00,192.168.20.135,10.0.152.242,376.2253789250502,0.9548263442567111
NET_4770,2023-02-19 22:36:00,192.168.138.204,10.0.67.63,164.10215211352187,0.6831581959544833
NET_4771,2023-02-17 02:29:00,192.168.114.38,10.0.56.130,241.79582360910408,0.5309335049967957
NET_4772,2023-06-06 09:02:00,192.168.173.105,10.0.172.31,111.46638443214162,0.418835912127936
NET_4773,2023-06-20 13:42:00,192.168.145.47,10.0.164.79,247.6134750674691,0.8639497560698955
NET_4774,2023-06-09 04:34:00,192.168.203.141,10.0.109.143,178.19315573311323,0.49101339001312394
NET_4775,2023-09-30 17:12:00,192.168.249.139,10.0.137.165,212.9559630270997,0.8470827770230234
NET_4776,2023-07-20 23:44:00,192.168.180.248,10.0.199.50,262.5021524605508,0.07429994749763236
NET_4777,2023-03-20 18:44:00,192.168.63.96,10.0.147.26,446.90027954660036,0.34637010109503097
NET_4778,2023-10-13 13:26:00,192.168.42.70,10.0.6.145,256.62834242806844,0.019539814822563506
NET_4779,2023-08-08 22:30:00,192.168.50.219,10.0.171.253,183.58417419519643,0.9041023384503923
NET_4780,2023-07-01 14:39:00,192.168.57.60,10.0.244.71,346.71176693639455,0.7320208730630277
NET_4781,2023-12-27 14:09:00,192.168.5.130,10.0.102.119,85.33584019827532,0.12582189718610493
NET_4782,2023-05-09 08:49:00,192.168.80.225,10.0.40.70,148.52136968294565,0.3175385616594145
NET_4783,2023-10-10 02:40:00,192.168.245.206,10.0.9.136,283.01432105155607,0.6720166432128937
NET_4784,2023-01-01 22:55:00,192.168.209.180,10.0.153.155,132.76161856650083,0.464429721742717
NET_4785,2023-12-18 14:23:00,192.168.234.14,10.0.20.70,369.08821490240626,0.19964603532414005
NET_4786,2023-01-10 19:23:00,192.168.210.143,10.0.107.159,223.67452007782464,0.8308145557250655
NET_4787,2023-01-01 11:18:00,192.168.181.6,10.0.254.215,89.50668480588124,0.23722350418790195
NET_4788,2023-08-13 04:51:00,192.168.51.21,10.0.255.252,318.4290432599657,0.4489090833253324
NET_4789,2023-04-15 04:06:00,192.168.188.223,10.0.149.128,446.91409817826457,0.9271495371503222
NET_4790,2023-11-06 12:13:00,192.168.203.80,10.0.5.23,57.917206689148315,0.8667487533212032
NET_4791,2023-08-28 14:31:00,192.168.12.216,10.0.133.66,36.70367190584718,0.10081290207587423
NET_4792,2023-12-31 15:47:00,192.168.61.249,10.0.30.71,471.47985473216687,0.45175553272642555
NET_4793,2023-11-19 13:29:00,192.168.81.100,10.0.21.241,115.6953643509994,0.19500636606192345
NET_4794,2023-02-05 11:58:00,192.168.244.113,10.0.254.110,344.39400085947943,0.4261828535852257
NET_4795,2023-10-16 11:52:00,192.168.190.123,10.0.119.56,71.04327058813293,0.8137544814711591
NET_4796,2023-06-01 20:03:00,192.168.223.47,10.0.199.176,56.27165092653252,0.4611530311281805
NET_4797,2023-12-21 07:28:00,192.168.185.186,10.0.69.44,496.64088120339545,0.5451967529816384
NET_4798,2023-07-27 00:03:00,192.168.225.162,10.0.158.159,378.5110951333856,0.11421584757412317
NET_4799,2023-12-21 06:43:00,192.168.124.199,10.0.102.135,135.95454646458145,0.7521283798681031
NET_4800,2023-05-30 20:33:00,192.168.228.101,10.0.28.130,268.37328192448604,0.3453576242709544
NET_4801,2023-03-07 09:29:00,192.168.116.203,10.0.52.100,254.1884639397676,0.032059605073816444
NET_4802,2023-11-16 04:26:00,192.168.107.52,10.0.74.223,470.26435281872307,0.26261592095911546
NET_4803,2023-12-30 15:54:00,192.168.184.165,10.0.113.61,202.16941697257113,0.3857128798372069
NET_4804,2023-05-28 01:14:00,192.168.230.204,10.0.194.245,368.4987474419003,0.36169397738677755
NET_4805,2023-08-05 00:08:00,192.168.83.68,10.0.232.23,92.56412720113505,0.021367228959031426
NET_4806,2023-10-23 21:25:00,192.168.192.26,10.0.82.201,387.1209244812021,0.2323942122648852
NET_4807,2023-08-08 00:33:00,192.168.29.10,10.0.212.23,266.9226718367694,0.8500178311467608
NET_4808,2023-02-24 23:09:00,192.168.22.103,10.0.131.40,325.2425530494648,0.26889673484589083
NET_4809,2023-04-19 06:35:00,192.168.136.96,10.0.80.85,329.29196359999753,0.6154907608151557
NET_4810,2023-11-27 23:57:00,192.168.160.127,10.0.155.179,460.2660023600262,0.22263434501891677
NET_4811,2023-11-22 02:22:00,192.168.130.38,10.0.11.233,43.316951445374556,0.8421924413347923
NET_4812,2023-07-30 01:24:00,192.168.201.56,10.0.29.185,326.60319583037887,0.2600401644962389
NET_4813,2023-01-05 10:31:00,192.168.164.184,10.0.194.39,360.470928908828,0.04461440723346477
NET_4814,2023-01-21 07:07:00,192.168.133.200,10.0.62.8,339.66930380157544,0.8813273900760038
NET_4815,2023-02-28 20:14:00,192.168.82.247,10.0.202.206,361.19319219441127,0.1861383336406891
NET_4816,2023-03-24 02:08:00,192.168.82.151,10.0.23.166,284.867028499319,0.25842065513179824
NET_4817,2023-08-25 03:27:00,192.168.48.11,10.0.118.184,103.63442486148593,0.2067101671255238
NET_4818,2023-09-10 09:11:00,192.168.115.104,10.0.154.47,255.00919266887598,0.8885116937948545
NET_4819,2023-10-05 14:55:00,192.168.34.114,10.0.65.143,10.284530929250517,0.008306743722512056
NET_4820,2023-05-26 17:26:00,192.168.91.35,10.0.68.241,238.16937107099804,0.40089204579026627
NET_4821,2023-09-17 08:34:00,192.168.127.118,10.0.90.248,315.2435308147534,0.3539623576738423
NET_4822,2023-05-09 05:34:00,192.168.189.78,10.0.13.99,288.580473786646,0.3489943924896689
NET_4823,2023-03-26 00:02:00,192.168.249.98,10.0.186.100,397.02702441093095,0.056981075237701684
NET_4824,2023-08-21 12:55:00,192.168.99.20,10.0.253.64,376.966894872853,0.7604319881035033
NET_4825,2023-01-27 01:44:00,192.168.218.133,10.0.244.185,58.78618127869311,0.7937679867659964
NET_4826,2023-02-11 03:47:00,192.168.96.112,10.0.250.222,38.116408037123094,0.25930844201719017
NET_4827,2023-08-15 16:14:00,192.168.42.174,10.0.106.176,428.6000720948206,0.26256960252004335
NET_4828,2023-08-16 06:09:00,192.168.234.249,10.0.117.215,118.02725862130372,0.42759264142942766
NET_4829,2023-08-13 05:47:00,192.168.37.84,10.0.23.164,489.07104417326644,0.7565377354811188
NET_4830,2023-05-08 16:39:00,192.168.114.173,10.0.80.18,466.49261724648215,0.011917068735870173
NET_4831,2023-04-21 08:13:00,192.168.152.42,10.0.199.201,15.166475271791768,0.15133489280963663
NET_4832,2023-02-20 23:00:00,192.168.210.232,10.0.136.178,275.73999448305875,0.7789972690683595
NET_4833,2023-02-01 20:12:00,192.168.4.107,10.0.75.85,75.07376370975521,0.2983241752159217
NET_4834,2023-02-28 02:48:00,192.168.167.72,10.0.166.167,218.0483478229395,0.4908613312240786
NET_4835,2023-06-26 17:05:00,192.168.125.158,10.0.66.230,199.29822840721016,0.7508544716591468
NET_4836,2023-01-08 21:31:00,192.168.42.99,10.0.172.66,13.689146873672556,0.8311874268287396
NET_4837,2023-10-29 07:53:00,192.168.103.7,10.0.253.148,295.2900701820183,0.7717194585163176
NET_4838,2023-04-03 19:47:00,192.168.166.25,10.0.13.154,364.820691487949,0.4893474721390758
NET_4839,2023-12-15 12:41:00,192.168.221.157,10.0.30.105,144.35657149688865,0.47294049087925394
NET_4840,2023-06-15 09:27:00,192.168.67.7,10.0.44.168,303.49293659965895,0.7166039905695544
NET_4841,2023-08-07 09:43:00,192.168.197.184,10.0.111.102,399.8767525577041,0.8083574042478289
NET_4842,2023-12-18 10:43:00,192.168.185.168,10.0.149.58,139.17019829138906,0.19192056383232625
NET_4843,2023-09-21 09:28:00,192.168.177.226,10.0.37.88,466.1701613285223,0.583400250674138
NET_4844,2023-07-28 08:37:00,192.168.146.10,10.0.218.197,366.5619422484377,0.534415742367987
NET_4845,2023-05-18 16:20:00,192.168.74.168,10.0.70.88,475.2372908326206,0.38496864565659006
NET_4846,2023-12-04 17:34:00,192.168.106.230,10.0.185.143,371.2252540157414,0.9089218374331817
NET_4847,2023-08-18 14:58:00,192.168.172.156,10.0.64.234,471.4923490480192,0.026290432871945102
NET_4848,2023-01-19 23:49:00,192.168.168.143,10.0.100.27,266.16116314926126,0.8540398774455082
NET_4849,2023-02-16 22:01:00,192.168.229.74,10.0.130.61,68.77795708325091,0.6451396651898091
NET_4850,2023-12-27 18:24:00,192.168.200.54,10.0.60.191,133.09822438797164,0.6372850897413391
NET_4851,2023-02-23 20:17:00,192.168.30.93,10.0.135.64,19.154739876701456,0.8145746016622807
NET_4852,2023-08-29 22:43:00,192.168.104.240,10.0.104.51,73.74636291482949,0.061885491917274216
NET_4853,2023-05-26 19:21:00,192.168.141.240,10.0.50.185,234.9072812276039,0.6286002857843872
NET_4854,2023-02-15 21:46:00,192.168.46.119,10.0.27.183,234.61232814037072,0.6478795408990077
NET_4855,2023-10-12 12:22:00,192.168.38.210,10.0.196.208,451.55851945346046,0.0771288415410778
NET_4856,2023-11-17 18:20:00,192.168.208.236,10.0.57.233,21.95359304525893,0.5377366168181562
NET_4857,2023-10-08 03:56:00,192.168.145.122,10.0.103.60,386.2041369680812,0.1562615358698437
NET_4858,2023-05-02 09:22:00,192.168.99.211,10.0.207.18,368.02414855028326,0.24209244732504376
NET_4859,2023-07-18 16:57:00,192.168.214.108,10.0.176.49,249.18358816164937,0.016876567669281695
NET_4860,2023-04-06 17:06:00,192.168.38.228,10.0.81.208,382.9908219717356,0.4524953635573479
NET_4861,2023-08-29 23:53:00,192.168.102.224,10.0.74.31,233.79411556458962,0.7251804162767302
NET_4862,2023-07-23 12:09:00,192.168.76.6,10.0.240.233,109.08694320208909,0.5360278443920095
NET_4863,2023-03-21 02:09:00,192.168.47.162,10.0.189.185,269.0179265864844,0.7603829021192106
NET_4864,2023-04-30 03:45:00,192.168.189.70,10.0.211.216,77.09104239607177,0.32919561010460296
NET_4865,2023-07-03 20:37:00,192.168.182.205,10.0.207.104,406.7344892868022,0.7556374547635836
NET_4866,2023-03-31 18:09:00,192.168.124.83,10.0.245.183,216.49449633900005,0.13913592027516697
NET_4867,2023-09-24 19:58:00,192.168.134.251,10.0.138.230,27.74149645068898,0.500162373387817
NET_4868,2023-04-26 11:07:00,192.168.115.233,10.0.180.109,410.8832690839194,0.19503499091575738
NET_4869,2023-09-10 21:43:00,192.168.121.85,10.0.66.22,52.79015057702877,0.28391572286998923
NET_4870,2023-02-05 13:15:00,192.168.202.152,10.0.217.111,8.065904880488384,0.8688464042519783
NET_4871,2023-10-20 08:40:00,192.168.239.199,10.0.253.249,374.37484076046553,0.3703302571098751
NET_4872,2023-01-03 12:17:00,192.168.230.85,10.0.184.15,337.67616367540273,0.15948483706189442
NET_4873,2023-03-16 06:37:00,192.168.47.158,10.0.134.50,363.5082388907971,0.6647216030599105
NET_4874,2023-02-07 05:21:00,192.168.52.152,10.0.70.250,346.08515195130093,0.4729409183185104
NET_4875,2023-10-13 11:31:00,192.168.209.126,10.0.173.215,432.739490672733,0.5875691053630255
NET_4876,2023-06-23 07:22:00,192.168.138.150,10.0.67.10,384.2849090172287,0.7742563666176362
NET_4877,2023-08-02 07:29:00,192.168.43.144,10.0.3.62,139.69218353711446,0.3788483074250869
NET_4878,2023-06-21 16:50:00,192.168.91.217,10.0.133.149,277.3285630013492,0.29632444678941994
NET_4879,2023-12-29 08:42:00,192.168.215.124,10.0.224.150,253.49796034626988,0.6774539244311928
NET_4880,2023-06-09 09:40:00,192.168.44.51,10.0.223.22,448.14574064234876,0.267963292662457
NET_4881,2023-02-09 14:42:00,192.168.194.254,10.0.209.100,386.32843264733543,0.06738320103523243
NET_4882,2023-04-17 19:28:00,192.168.169.79,10.0.97.161,318.08678230417337,0.10557664992728366
NET_4883,2023-04-06 10:35:00,192.168.52.62,10.0.173.154,495.2282986707078,0.2174079419915722
NET_4884,2023-03-12 11:28:00,192.168.141.143,10.0.194.158,453.92514602834785,0.5193485746691946
NET_4885,2023-11-25 05:43:00,192.168.139.202,10.0.214.88,235.39775274231488,0.12532267167519084
NET_4886,2023-09-14 16:14:00,192.168.168.28,10.0.190.129,260.5784301700597,0.5899329264316875
NET_4887,2023-03-20 20:36:00,192.168.206.223,10.0.129.34,114.17538272498477,0.7349553723132674
NET_4888,2023-01-06 21:59:00,192.168.53.70,10.0.30.241,55.818062159159545,0.9217133382633379
NET_4889,2023-11-21 10:33:00,192.168.31.250,10.0.102.121,261.01367076883923,0.9622156034538623
NET_4890,2023-08-28 20:50:00,192.168.196.66,10.0.138.142,225.57867640416634,0.19967820241734435
NET_4891,2023-05-19 21:50:00,192.168.64.201,10.0.53.220,487.20442936587904,0.8006927352629123
NET_4892,2023-03-31 13:24:00,192.168.209.190,10.0.103.176,384.2769907995642,0.02088569937362994
NET_4893,2023-01-24 17:53:00,192.168.228.176,10.0.191.133,364.9973662529202,0.06569827345507628
NET_4894,2023-07-29 18:35:00,192.168.71.24,10.0.221.214,462.89047898923076,0.5234550256849251
NET_4895,2023-05-25 01:39:00,192.168.145.177,10.0.103.210,469.5739945620809,0.30981149914625283
NET_4896,2023-04-08 22:01:00,192.168.161.126,10.0.187.166,427.22680312528854,0.5917994834934583
NET_4897,2023-02-14 08:12:00,192.168.219.93,10.0.8.201,50.07643691184946,0.8940080696142683
NET_4898,2023-08-13 04:22:00,192.168.253.235,10.0.9.207,423.93543543858203,0.5256153596108627
NET_4899,2023-09-16 11:44:00,192.168.162.126,10.0.8.186,207.19863304365256,0.5141029845016007
NET_4900,2023-07-30 05:41:00,192.168.21.104,10.0.151.6,100.19205500794395,0.21178974596925104
NET_4901,2023-09-21 22:30:00,192.168.227.255,10.0.4.21,1.6078316543434352,0.028439386346612028
NET_4902,2023-08-24 21:47:00,192.168.195.184,10.0.155.115,480.7303557870895,0.33042477645042023
NET_4903,2023-07-18 04:21:00,192.168.6.217,10.0.213.163,86.85517401994157,0.06648709540762854
NET_4904,2023-12-16 02:46:00,192.168.3.253,10.0.191.207,440.3879468919543,0.7676087024497403
NET_4905,2023-04-22 06:36:00,192.168.122.4,10.0.213.11,294.51692079866115,0.29184070484246605
NET_4906,2023-09-14 22:54:00,192.168.250.117,10.0.95.130,381.9314879171704,0.6850733711565468
NET_4907,2023-03-09 21:43:00,192.168.255.33,10.0.182.233,490.5041105346073,0.6403814440543966
NET_4908,2023-04-18 23:34:00,192.168.17.77,10.0.186.137,457.31882017827843,0.19466038541887176
NET_4909,2023-05-26 02:44:00,192.168.110.75,10.0.162.208,399.0378943985249,0.3940094966978174
NET_4910,2023-04-30 01:11:00,192.168.92.155,10.0.23.154,267.940789265493,0.7293295357968846
NET_4911,2023-02-09 09:55:00,192.168.218.43,10.0.20.181,408.2607263186337,0.11137468022852492
NET_4912,2023-11-18 20:45:00,192.168.151.236,10.0.10.64,35.93029247909073,0.9679059719029809
NET_4913,2023-09-09 20:12:00,192.168.244.236,10.0.28.15,218.77557933596802,0.4607460745882329
NET_4914,2023-09-06 16:40:00,192.168.206.102,10.0.19.145,362.4192469891839,0.934908592964503
NET_4915,2023-03-18 02:23:00,192.168.196.143,10.0.103.84,149.70712465749446,0.9995901069964825
NET_4916,2023-09-15 18:43:00,192.168.223.170,10.0.158.94,196.35411913569484,0.7897605475643372
NET_4917,2023-03-17 20:57:00,192.168.156.162,10.0.252.163,387.82112063760025,0.0449144986384018
NET_4918,2023-11-25 05:02:00,192.168.202.213,10.0.132.41,90.6944261214112,0.4397376997508664
NET_4919,2023-03-11 03:38:00,192.168.74.243,10.0.6.206,447.8263387755014,0.11852163636839264
NET_4920,2023-04-21 22:21:00,192.168.212.222,10.0.114.26,68.32788655597156,0.16526951150599534
NET_4921,2023-08-31 01:39:00,192.168.207.164,10.0.251.226,425.13558512320554,0.3056863136357125
NET_4922,2023-03-14 03:11:00,192.168.11.116,10.0.23.65,29.829967079383426,0.19887964411170278
NET_4923,2023-03-06 20:02:00,192.168.213.113,10.0.4.246,414.3755321809674,0.7321179678583746
NET_4924,2023-08-30 10:34:00,192.168.182.114,10.0.71.25,116.35330046061578,0.5330825795492535
NET_4925,2023-06-06 19:10:00,192.168.169.208,10.0.249.43,357.08885219360303,0.13110676015864853
NET_4926,2023-11-18 09:56:00,192.168.232.117,10.0.158.32,246.0148752390677,0.7319079973907074
NET_4927,2023-02-16 04:29:00,192.168.17.42,10.0.90.184,59.737596670245104,0.41072542083001917
NET_4928,2023-04-06 10:27:00,192.168.169.114,10.0.185.108,457.61801334353265,0.37307731992527726
NET_4929,2023-09-03 04:59:00,192.168.199.215,10.0.233.146,259.9657454893605,0.7858247226273304
NET_4930,2023-02-07 15:24:00,192.168.216.70,10.0.137.147,376.4164885942612,0.7730360235275286
NET_4931,2023-12-08 22:29:00,192.168.128.95,10.0.57.150,383.08174764504406,0.1567206124257169
NET_4932,2023-11-23 04:26:00,192.168.118.228,10.0.116.132,358.9860800250014,0.4105517796276973
NET_4933,2023-11-08 11:49:00,192.168.62.165,10.0.157.208,105.98489673554164,0.5281485134595404
NET_4934,2023-03-27 08:51:00,192.168.137.106,10.0.111.82,419.45699453714474,0.5480629885163731
NET_4935,2023-03-22 15:33:00,192.168.120.224,10.0.116.237,270.99498439831393,0.003338434353857278
NET_4936,2023-08-09 16:43:00,192.168.96.190,10.0.163.209,160.27519580940682,0.7426398627233747
NET_4937,2023-12-21 17:41:00,192.168.221.68,10.0.133.153,138.64500338115812,0.05216588237306019
NET_4938,2023-12-05 20:12:00,192.168.127.55,10.0.156.154,453.3795752930606,0.44503113919000525
NET_4939,2023-11-24 10:01:00,192.168.77.175,10.0.225.111,147.99153073483808,0.7571968866645008
NET_4940,2023-11-13 12:20:00,192.168.75.94,10.0.29.140,439.85822230027566,0.11757486822111207
NET_4941,2023-11-10 21:28:00,192.168.78.122,10.0.17.70,397.9564806781922,0.3377045017161612
NET_4942,2023-09-23 00:07:00,192.168.225.36,10.0.67.80,82.86976080847882,0.2970972506992562
NET_4943,2023-01-31 21:17:00,192.168.254.82,10.0.50.198,317.58883316262035,0.01440911224402297
NET_4944,2023-05-13 20:26:00,192.168.53.1,10.0.11.35,97.5457463464853,0.4447692749901332
NET_4945,2023-11-17 06:33:00,192.168.209.192,10.0.191.14,51.07208642365683,0.9105704420716312
NET_4946,2023-10-28 10:33:00,192.168.215.14,10.0.82.83,313.5390954303061,0.8725256182189375
NET_4947,2023-11-11 10:25:00,192.168.69.40,10.0.180.251,227.73294442549638,0.6194645090307519
NET_4948,2023-10-18 03:43:00,192.168.130.207,10.0.120.78,94.93443173373268,0.937531718957643
NET_4949,2023-07-22 21:14:00,192.168.169.147,10.0.189.188,335.0205175686999,0.37982990121002136
NET_4950,2023-05-20 20:23:00,192.168.29.14,10.0.215.43,417.58152313547976,0.7648688642849866
NET_4951,2023-04-16 18:11:00,192.168.16.100,10.0.121.18,402.1690883918856,0.12495523765224548
NET_4952,2023-01-12 16:31:00,192.168.124.67,10.0.74.127,284.4692259458702,0.5130008367696578
NET_4953,2023-03-08 16:15:00,192.168.114.141,10.0.106.168,416.3868602449462,0.9806992570350476
NET_4954,2023-12-24 10:57:00,192.168.110.62,10.0.170.139,280.8582838124307,0.6414432882220465
NET_4955,2023-10-01 15:37:00,192.168.160.243,10.0.104.1,45.483799869088784,0.8852607023492228
NET_4956,2023-06-28 18:41:00,192.168.236.212,10.0.146.53,72.02985038068267,0.47964749128717676
NET_4957,2023-01-20 02:52:00,192.168.247.59,10.0.253.99,161.57564854628404,0.8239094926072009
NET_4958,2023-11-09 15:10:00,192.168.36.16,10.0.91.196,190.34441664379077,0.7759614956503245
NET_4959,2023-12-01 14:28:00,192.168.198.105,10.0.8.252,289.85477832525214,0.4178927936284521
NET_4960,2023-08-17 00:50:00,192.168.162.26,10.0.201.241,445.9721366162307,0.0858990467295716
NET_4961,2023-10-19 11:45:00,192.168.166.200,10.0.162.68,295.9589826200482,0.7349959653788333
NET_4962,2023-10-17 22:19:00,192.168.64.26,10.0.211.231,334.652603095712,0.43711711223468686
NET_4963,2023-05-01 00:35:00,192.168.28.255,10.0.107.21,138.93558175401589,0.739676703315574
NET_4964,2023-11-11 17:56:00,192.168.101.190,10.0.81.41,115.19465049415031,0.7545537890599342
